key,source,Translation
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0099-Alta,
English_US,"Всё же, это близко.",
Description,From [0098-Choice],
French,C'est quand même assez proche…,
Italian,Ma è molto vicino.,
German,Aber es ist nah dran.,
Spanish_Spain,"Pero casi, casi.",
Spanish_LATAM,"Pero casi, casi.",
Korean,그래도 그 정도면 됐어요.,
Russian,"Still, it's close.",
Japanese,まあ、惜しいけどね。,
Portuguese_Brazil,"Ainda, assim, está perto.",
Chinese_Simplified,不过也很接近了。,
Chinese_Traditional,但差不多啦。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0100-Larry,
English_US,"Итак, давайте начнём с обсуждения прибыли компании.",
Description,From [0086-Choice]<lf>From [0097-Choice],
French,"Bien, commençons donc par discuter des profits de l'entreprise.",
Italian,Allora... cominciamo parlando dei profitti aziendali.,
German,"Nun denn, reden wir zuerst über die Unternehmensprofite.",
Spanish_Spain,"Bien, comencemos hablando de los ganancias de la empresa.",
Spanish_LATAM,"Bien, comencemos hablando de las ganancias de la empresa.",
Korean,"자 그럼, 먼저 회사 수익을 논의하겠습니다.",
Russian,"Now then, let us begin by discussing company profits.",
Japanese,それでは、会社の利益について話しましょう。,
Portuguese_Brazil,Vamos começar discutindo os lucros da empresa.,
Chinese_Simplified,那么我们首先要讨论的是公司的盈利。,
Chinese_Traditional,現在，我們先來討論公司獲益。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0101-Larry,
English_US,Прибыль компании в третьем квартале выглядела следующим образом:,
Description,,
French,"Pour le troisième trimestre, les profits de l'entreprise ressemblent à ceci :",
Italian,Gli utili aziendali nel terzo trimestre sono stati questi:,
German,Die Unternehmensprofite sahen im dritten Quartal so aus:,
Spanish_Spain,Las ganancias de la empresa en el tercer trimestre son las siguientes:,
Spanish_LATAM,Las ganancias de la empresa en el tercer trimestre son las siguientes:,
Korean,3분기 회사 수익은 다음과 같습니다.,
Russian,Company profits in the third quarter looked like this:,
Japanese,第3四半期の利益は、このようになっています。,
Portuguese_Brazil,Os lucros da empresa no terceiro trimestre foram assim:,
Chinese_Simplified,第三季度公司盈利状况如图所示：,
Chinese_Traditional,第三季度的公司獲益如下：,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0102-Larry,
English_US,"В целях ясности я удалил части временной шкалы, где прибыль снижалась.",
Description,The image being shown to the player shows a line graph with the line going consistently up,
French,"Pour plus de clarté, j'ai retiré de l'historique les périodes où les profits ont baissé.",
Italian,"Per motivi di chiarezza, ho rimosso dal grafico i periodi in cui i profitti sono diminuiti.",
German,"Zur Übersichtlichkeit habe ich die Teile der Zeitschiene entfernt, in denen die Profite sanken.",
Spanish_Spain,"Para mayor claridad, he eliminado partes de la línea cronológica donde las ganancias disminuyeron.",
Spanish_LATAM,"Para mayor claridad, eliminé partes de la línea cronológica en las que las ganancias disminuyeron.",
Korean,명확성을 위해 타임라인에서 수익이 감소한 부분은 삭제했습니다.,
Russian,"For the purpose of clarity, I have removed portions of the timeline where profits declined.",
Japanese,わかりやすさのために、利益が減少した部分はグラフから削除しました。,
Portuguese_Brazil,"Para dar mais clareza, eu removi as partes da linha do tempo em que os lucros caíram.",
Chinese_Simplified,为简明起见，我将盈利下跌的时间段去掉了。,
Chinese_Traditional,為了讓報告更清晰，我刪去了獲益下滑的時間段。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0103-Larry,
English_US,"Далее, давайте сравним это с прибылью другого квартала:",
Description,,
French,"Ensuite, comparons-les aux profits d'un autre trimestre :",
Italian,Ora confrontiamolo con i profitti di un trimestre diverso:,
German,Vergleichen wir sie nun mit den Profiten der anderen Quartale:,
Spanish_Spain,"A continuación, comparémoslo con las ganancias de otro trimestre:",
Spanish_LATAM,"A continuación, comparémoslas con las ganancias de otro trimestre:",
Korean,다음으로 이것을 다른 분기의 수익과 비교해 봅시다.,
Russian,"Next, let us compare it to a different quarter's profits:",
Japanese,次に、他の四半期の利益と比較してみましょう。,
Portuguese_Brazil,"A seguir, vamos comparar com os lucros de um trimestre diferente:",
Chinese_Simplified,接下来，我们来对比另一季度的盈利：,
Chinese_Traditional,接著，我們來跟其他季度的獲益相比：,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0104-Larry,
English_US,В целях ясности я нарисовал этот график как прямую линию слева направо.,
Description,,
French,"Pour plus de clarté, dans ce graphique j'ai tracé une ligne de gauche à droite.",
Italian,"Per motivi di chiarezza, ho disegnato questo grafico come una linea retta da sinistra a destra.",
German,Zur Übersichtlichkeit habe ich dieses Diagramm als gerade Linie von links nach rechts gezogen.,
Spanish_Spain,"Para mayor claridad, he dibujado este gráfico como una línea recta de izquierda a derecha.",
Spanish_LATAM,"Para mayor claridad, dibujé este gráfico como una línea recta de izquierda a derecha.",
Korean,명확성을 위해 이 그래프는 왼쪽에서 오른쪽을 향하는 직선으로 그렸습니다.,
Russian,"For the purpose of clarity, I drew this graph as a straight line from left to right.",
Japanese,わかりやすさのために、左から右への直線としてグラフを描きました。,
Portuguese_Brazil,"Para dar mais clareza, desenhei esse gráfico como uma linha reta da esquerda para a direita.",
Chinese_Simplified,为简明起见，我在图表上从左到右画了一条直线。,
Chinese_Traditional,為了讓報告更清晰，我將此圖表畫成由左至右的直線。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0105-Larry,
English_US,Теперь наложим эти два графика друг на друга.,
Description,,
French,"Et maintenant, plaçons ces deux graphiques l'un au-dessus de l'autre.",
Italian,Adesso sovrapponiamo i due grafici.,
German,Legen wir die Diagramme nun übereinander.,
Spanish_Spain,Ahora coloquemos los dos gráficos uno encima del otro.,
Spanish_LATAM,Ahora coloquemos los dos gráficos uno encima del otro.,
Korean,이제 두 그래프를 겹쳐보겠습니다.,
Russian,Now let us put the two graphs on top of one another.,
Japanese,さて、この2つのグラフを重ねてみましょう。,
Portuguese_Brazil,Agora vamos colocar os dois gráficos um sobre o outro.,
Chinese_Simplified,现在请对比两张图表。,
Chinese_Traditional,接下來，我們把兩張圖表疊在一起。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0106-Larry,
English_US,Результаты очевидны.,
Description,,
French,Les résultats parlent d'eux-mêmes.,
Italian,Il risultato parla da solo.,
German,Die Ergebnisse sind offensichtlich.,
Spanish_Spain,Los resultados son evidentes.,
Spanish_LATAM,Los resultados son evidentes.,
Korean,결과는 자명합니다.,
Russian,The results are self-evident.,
Japanese,結果は明らかですね。,
Portuguese_Brazil,Os resultados são óbvios.,
Chinese_Simplified,结果显而易见。,
Chinese_Traditional,結果相當顯著。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0107-Larry,
English_US,...,
Description,,
French,…,
Italian,...,
German,…,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,...,
Russian,...,
Japanese,…,
Portuguese_Brazil,...,
Chinese_Simplified,……,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0108-Larry,
English_US,На этом презентация заканчивается. Спасибо.,
Description,,
French,Ceci vient conclure cette présentation. Merci.,
Italian,E con questo si conclude la presentazione. Grazie.,
German,Damit ist meine Präsentation beendet. Danke.,
Spanish_Spain,Con esto concluye la presentación. Gracias.,
Spanish_LATAM,Con esto concluye la presentación. Gracias.,
Korean,지금까지 제 프레젠테이션이었습니다. 감사합니다.,
Russian,This concludes the presentation. Thank you.,
Japanese,これでプレゼンは終わりです。ありがとうございました。,
Portuguese_Brazil,Concluímos assim a apresentação. Obrigado.,
Chinese_Simplified,演讲到此为止。谢谢大家。,
Chinese_Traditional,我的報告結束了。謝謝你。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0109-Larry,
English_US,"Теперь мы начнём часть презентации, посвящённую заметкам и отзывам. Пожалуйста, начинайте.",
Description,,
French,Nous allons maintenant ouvrir la partie remarques et commentaires de la présentation.,
Italian,Inizieremo ora la parte relativa alle osservazioni e ai commenti.,
German,Beginnen wir mit dem Abschnitt der Präsentation für Rückmeldungen und Anmerkungen. Bitte beginne.,
Spanish_Spain,"Ahora comenzaremos la parte de notas y comentarios de la presentación. Por favor, adelante.",
Spanish_LATAM,"Ahora comenzaremos la parte de notas y comentarios de la presentación. Adelante, por favor.",
Korean,이제 프레젠테이션에 대한 피드백 시간을 시작하겠습니다. 시작해 주세요.,
Russian,We will now begin the notes and feedback portion of the presentation. Please begin.,
Japanese,では、プレゼンに対する感想や意見をお聞きするパートに入ります。どうぞ。,
Portuguese_Brazil,Agora começaremos a parte das observações e feedback da apresentação. Pode começar.,
Chinese_Simplified,现在是意见和反馈环节。请随意发言。,
Chinese_Traditional,現在開放發表意見。請開始。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0110-Choice,
English_US,Без замечаний.,
Description,"""No notes"" means ""it was good, I don't have any feedback""",
French,Aucune remarque.,
Italian,Nessun commento.,
German,Keine Anmerkungen.,
Spanish_Spain,No hay notas.,
Spanish_LATAM,No hay notas.,
Korean,딱히 지적할 부분이 없어요.,
Russian,No notes.,
Japanese,悪くなかった。,
Portuguese_Brazil,Não tenho observações.,
Chinese_Simplified,没意见。,
Chinese_Traditional,沒意見。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0111-Choice,
English_US,Совет директоров будет сильно введён в заблуждение этим.,
Description,,
French,Ça risque d'induire en erreur le comité directeur.,
Italian,Il consiglio d'amministrazione sarà fortemente fuorviato da questa presentazione.,
German,Das wird den Vorstand arg täuschen.,
Spanish_Spain,Esto engañará mucho a la junta directiva.,
Spanish_LATAM,Esto va a confundir mucho a la junta directiva.,
Korean,임원들이 큰 오해를 하겠는데요.,
Russian,The board will be highly misled by this.,
Japanese,役員たちは大いに惑わされるだろうな。,
Portuguese_Brazil,Isso vai causar confusão na diretoria.,
Chinese_Simplified,这种陈述会严重误导董事会。,
Chinese_Traditional,董事會很可能會被這報告誤導。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0112-Choice,
English_US,Можно ещё раз посмотреть на второй график?,
Description,,
French,Je pourrais revoir le deuxième graphique ?,
Italian,Posso vedere di nuovo il secondo grafico?,
German,Kann ich das zweite Diagramm nochmal sehen?,
Spanish_Spain,¿Puedo ver el segundo gráfico otra vez?,
Spanish_LATAM,¿Puedo ver el segundo gráfico otra vez?,
Korean,두 번째 그래프를 다시 볼 수 있을까요?,
Russian,Can I see that second graph again?,
Japanese,もう一度、2つ目のグラフを見せて。,
Portuguese_Brazil,Posso ver aquele segundo gráfico de novo?,
Chinese_Simplified,我能再看看第二张图表吗？,
Chinese_Traditional,我可以再看一次第二張圖表嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0113-Larry,
English_US,"Хорошо. Это тот отзыв, который я хотел услышать.",
Description,From [0110-Choice],
French,Bien. C'est le genre de commentaires que j'attendais.,
Italian,Bene. Era proprio il commento che mi aspettavo di ricevere.,
German,"Gut. Das ist die Rückmeldung, die ich hören wollte.",
Spanish_Spain,Bien. Esos los comentarios que deseaba escuchar.,
Spanish_LATAM,Bien. Ese es el comentario que quería escuchar.,
Korean,좋습니다. 제가 원하던 피드백이군요.,
Russian,Good. That is the feedback I wished to hear.,
Japanese,よかった。まさに僕が聞きたかった意見です。,
Portuguese_Brazil,Bom. Esse é o tipo de feedback que eu queria ouvir.,
Chinese_Simplified,很好。这就是我想听到的反馈。,
Chinese_Traditional,好。這就是我想聽到的回饋。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0114-Larry,
English_US,Хмм...,
Description,From [0111-Choice],
French,Hum…,
Italian,Hmm...,
German,Mmh …,
Spanish_Spain,Mmm...,
Spanish_LATAM,Mmm...,
Korean,흐음...,
Russian,Hmm...,
Japanese,うーん…,
Portuguese_Brazil,Hmm...,
Chinese_Simplified,唔……,
Chinese_Traditional,嗯……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0115-Larry,
English_US,"То, что вы сказали, это не тот отзыв, который я хотел услышать.",
Description,,
French,Ce que tu as dit ne correspond pas aux commentaires que j'espérais.,
Italian,Non era proprio il commento che mi aspettavo di ricevere.,
German,"Was du gesagt hast, ist nicht die Rückmeldung, die ich hören wollte.",
Spanish_Spain,Lo que has dicho no es la respuesta que deseaba escuchar.,
Spanish_LATAM,Lo que dijiste no es el comentario que quería escuchar.,
Korean,제가 원하던 피드백이 아니군요.,
Russian,What you have said is not the feedback I wished to hear.,
Japanese,今のは僕が聞きたかった意見ではないな。,
Portuguese_Brazil,O que você disse não é um tipo de feedback que eu queria ouvir.,
Chinese_Simplified,你给出的反馈并不是我想要的那种。,
Chinese_Traditional,你說的回饋不是我想聽的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0116-Larry,
English_US,...,
Description,,
French,…,
Italian,...,
German,…,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,...,
Russian,...,
Japanese,……,
Portuguese_Brazil,...,
Chinese_Simplified,……,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0117-Larry,
English_US,"Да, этот?",
Description,From [0112-Choice],
French,"Oui, celui-ci ?",
Italian,"Sì, questo?",
German,"Ja, dieses hier?",
Spanish_Spain,"Sí, ¿este?",
Spanish_LATAM,"Sí. Este de aquí, ¿no?",
Korean,"네, 이거 말인가요?",
Russian,"Yes, this one?",
Japanese,ええ、これですか？,
Portuguese_Brazil,"Sim, este?",
Chinese_Simplified,这张吗？,
Chinese_Traditional,好，這張？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0118-Alta,
English_US,Хмм...,
Description,,
French,Hum…,
Italian,Hmm...,
German,Mmh …,
Spanish_Spain,Mmm...,
Spanish_LATAM,Mmm...,
Korean,흐음...,
Russian,Hmm...,
Japanese,うーん…,
Portuguese_Brazil,Hmm...,
Chinese_Simplified,唔……,
Chinese_Traditional,嗯……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0119-Choice,
English_US,Сделайте его ещё зеленее.,
Description,,
French,Il faudrait qu'il soit plus vert.,
Italian,Dovrebbe essere più verde.,
German,Mach es noch grüner.,
Spanish_Spain,Hazlo aún más verde.,
Spanish_LATAM,Hazlo aún más verde.,
Korean,더 초록으로 만들어봐요.,
Russian,Make it even greener.,
Japanese,もっと緑色を増やすべき。,
Portuguese_Brazil,Deixa ele mais verde.,
Chinese_Simplified,颜色再绿一些。,
Chinese_Traditional,讓它更綠。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0120-Choice,
English_US,Сделайте линию толще.,
Description,,
French,La ligne devrait être plus épaisse.,
Italian,La linea dovrebbe essere più marcata.,
German,Mach die Linie dicker.,
Spanish_Spain,Haz la línea más gruesa.,
Spanish_LATAM,Haz la línea más gruesa.,
Korean,선을 더 굵게 해봐요,
Russian,Make the line thicker.,
Japanese,線を太くするべき。,
Portuguese_Brazil,Deixa a linha mais grossa.,
Chinese_Simplified,线条再粗一些。,
Chinese_Traditional,讓它更粗。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0121-Choice,
English_US,"Нет, забудьте, он идеален.",
Description,,
French,"Laisse tomber, c'est parfait.",
Italian,"Lascia stare, è perfetto.",
German,"Vergiss es, es ist perfekt.",
Spanish_Spain,"Da igual, está perfecto.",
Spanish_LATAM,"Nah, no importa, está perfecto así.",
Korean,"됐어요, 딱 좋네요.",
Russian,"Nevermind, it's perfect.",
Japanese,やっぱりいい。完璧だ。,
Portuguese_Brazil,"Deixa pra lá, tá perfeito.",
Chinese_Simplified,算了，它很完美。,
Chinese_Traditional,沒事，這很完美。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0122-Larry,
English_US,Интересно. Я попробую это.,
Description,From [0119-Choice],
French,Intéressant. Je vais essayer.,
Italian,Interessante. Lo terrò a mente.,
German,Interessant. Das probiere ich aus.,
Spanish_Spain,Interesante. Lo intentaré.,
Spanish_LATAM,Interesante. Lo intentaré.,
Korean,흥미로운 의견이군요. 그렇게 해볼게요.,
Russian,Interesting. I will try that.,
Japanese,面白い。やってみます。,
Portuguese_Brazil,Interessante. Vou tentar isso.,
Chinese_Simplified,有趣。我会试试。,
Chinese_Traditional,真有趣。我會試試看。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0123-Larry,
English_US,"А, да, вы совершенно правы. Это гораздо более впечатляюще.",
Description,,
French,"Ah oui, tu n'as pas tort. C'est beaucoup plus efficace.",
Italian,"Ah, sì, hai perfettamente ragione. Così è più di forte impatto.",
German,"Ah, ja, du hast völlig recht. Das ist sehr viel wirkungsvoller.",
Spanish_Spain,"Ah, sí, tienes toda la razón. Esto es mucho más impactante.",
Spanish_LATAM,Tienes toda la razón. Esto es mucho más impactante.,
Korean,"아, 그러네요. 옳은 판단이었어요. 훨씬 임팩트 있어요.",
Russian,"Ah, yes, you are quite correct. This is much more impactful.",
Japanese,ああ、おっしゃるとおりですね。このほうがインパクトが出る。,
Portuguese_Brazil,"Ah, sim, você tem toda a razão. Assim causa muito mais impacto.",
Chinese_Simplified,啊，不错，你说得很对。这样子更有冲击力。,
Chinese_Traditional,啊對，沒錯，你是對的。這樣更有力。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0124-Larry,
English_US,Интересно. Я попробую это.,
Description,From [0120-Choice],
French,Intéressant. Je vais essayer.,
Italian,Interessante. Lo terrò a mente.,
German,Interessant. Das probiere ich aus.,
Spanish_Spain,Interesante. Lo intentaré.,
Spanish_LATAM,Interesante. Lo intentaré.,
Korean,흥미로운 의견이군요. 그렇게 해볼게요.,
Russian,Interesting. I will try that.,
Japanese,面白い。やってみます。,
Portuguese_Brazil,Interessante. Vou tentar isso.,
Chinese_Simplified,有趣。我会试试。,
Chinese_Traditional,真有趣。我會試試看。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0125-Larry,
English_US,"А, да, вы совершенно правы. Это гораздо более впечатляюще.",
Description,,
French,"Ah oui, tu n'as pas tort. C'est beaucoup plus efficace.",
Italian,"Ah, sì, hai perfettamente ragione. Così è più di forte impatto.",
German,"Ah, ja, du hast völlig recht. Das ist sehr viel wirkungsvoller.",
Spanish_Spain,"Ah, sí, tienes toda la razón. Esto es mucho más impactante.",
Spanish_LATAM,Tienes toda la razón. Esto es mucho más impactante.,
Korean,"아, 그러네요. 옳은 판단이었어요. 훨씬 임팩트 있어요.",
Russian,"Ah, yes, you are quite correct. This is much more impactful.",
Japanese,ああ、おっしゃるとおりですね。このほうがインパクトが出る。,
Portuguese_Brazil,"Ah, sim, você tem toda a razão. Assim causa muito mais impacto.",
Chinese_Simplified,啊，不错，你说得很对。这样子更有冲击力。,
Chinese_Traditional,啊對，沒錯，你是對的。這樣更有力。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0126-Larry,
English_US,"Хорошо. Это тот отзыв, который я хотел услышать.",
Description,From [0121-Choice],
French,Bien. C'est le genre de commentaires que j'attendais.,
Italian,Bene. Era proprio il commento che mi aspettavo di ricevere.,
German,"Gut. Das ist die Rückmeldung, die ich hören wollte.",
Spanish_Spain,Bien. Esos son los comentarios que deseaba escuchar.,
Spanish_LATAM,Bien. Ese es el comentario que quería escuchar.,
Korean,좋습니다. 제가 원하던 피드백이군요.,
Russian,Good. That is the feedback I wished to hear.,
Japanese,よかった。まさに僕が聞きたかった意見です。,
Portuguese_Brazil,Bom. Esse é o tipo de feedback que eu queria ouvir.,
Chinese_Simplified,很好。这就是我想听到的反馈。,
Chinese_Traditional,好。這就是我想聽到的回饋。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0127-Larry,
English_US,"На этом часть презентации, посвящённая заметкам и отзывам, завершается. Спасибо.",
Description,,
French,Ceci vient conclure la partie remarques et commentaires de cette présentation. Merci.,
Italian,Con questo si conclude la parte delle osservazioni e dei commenti di questa presentazione. Grazie.,
German,Dies beschließt den Abschnitt der Präsentation für Rückmeldungen und Anmerkungen. Danke.,
Spanish_Spain,Con esto concluye la parte de notas y comentarios de la presentación. Gracias.,
Spanish_LATAM,Con esto concluye la parte de notas y comentarios de la presentación. Gracias.,
Korean,여기까지가 프레젠테이션에 대한 피드백 시간이었습니다. 감사합니다.,
Russian,This concludes the notes and feedback portion of the presentation. Thank you.,
Japanese,これで感想や意見をお聞きするパートは終了です。ありがとうございました。,
Portuguese_Brazil,Concluímos assim a parte de observações e feedback da apresentação. Obrigado.,
Chinese_Simplified,意见和反馈环节到此结束。谢谢大家。,
Chinese_Traditional,發表意見的時間結束了。謝謝你。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0128-Larry,
English_US,"Как и ожидалось, моя уверенность в себе как в презентаторе значительно возросла.",
Description,,
French,"Comme prévu, ma confiance en moi en tant que présentateur a considérablement augmenté.",
Italian,"Come previsto, la mia fiducia come oratore è aumentata in modo significativo.",
German,Wie erwartet ist meine Selbstsicherheit als Redner erheblich gestiegen.,
Spanish_Spain,"Como era de esperar, mi confianza en mí mismo como presentador ha aumentado considerablemente.",
Spanish_LATAM,"Como era de esperar, mi confianza en mí mismo como presentador ha aumentado de forma considerable.",
Korean,예상대로 발표자로서의 자신감이 훨씬 높아졌습니다.,
Russian,"As anticipated, my confidence in myself as a presenter has risen considerably.",
Japanese,思ったとおりだ。プレゼンターとして大いに自信がつきました。,
Portuguese_Brazil,"Como previsto, minha confiança em mim mesmo como apresentador aumentou consideravelmente.",
Chinese_Simplified,如我所料，我对自身演讲能力的自信提升了不少。,
Chinese_Traditional,我對上台報告的信心跟我想的一樣大幅增長。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0129-Larry,
English_US,"Я ношу с собой этот плакат, который отражает вышесредний уровень моей уверенности в себе.",
Description,,
French,Je transporte cette affiche qui reflète la nature supérieure à la moyenne de ma confiance en moi.,
Italian,Ho sempre con me questo poster che ritrae la natura superiore alla media della mia autostima.,
German,"Ich habe dieses Poster bei mir, das mein überdurchschnittliches Selbstvertrauen ausdrückt.",
Spanish_Spain,Llevo este cartel que refleja la naturaleza superior a la media de mi confianza en mí mismo.,
Spanish_LATAM,Llevo este afiche que refleja la naturaleza superior a la media de mi confianza en mí mismo.,
Korean,"이건 제가 늘 가지고 다니는 건데, 제 자신감이 평균 이상이라고 홍보하는 포스터예요.",
Russian,I am carrying this poster which reflects the above-average nature of my self confidence.,
Japanese,僕が持ち歩いているこのポスターは、僕の尻上がりの自信を示しています。,
Portuguese_Brazil,Estou carregando este pôster que reflete a natureza acima da média da minha autoconfiança.,
Chinese_Simplified,这张海报反映了我高于平均水平的自信。,
Chinese_Traditional,我身上有這張海報，代表了我高於平均的自信。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0130-Larry,
English_US,"Вы можете оставить его себе, если хотите.",
Description,,
French,Tu peux la garder si tu veux.,
Italian,"Puoi tenerlo, se vuoi.",
German,"Du kannst es behalten, wenn du willst.",
Spanish_Spain,Puedes quedártelo si quieres.,
Spanish_LATAM,"Si quieres, puedes quedártelo.",
Korean,원한다면 가져도 좋아요.,
Russian,"You may keep it, if you wish.",
Japanese,よかったら、差し上げましょう。,
Portuguese_Brazil,"Pode ficar com ele, se quiser.",
Chinese_Simplified,想要的话，你可以收下。,
Chinese_Traditional,你想要的話，可以給你。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0131-Choice,
English_US,Я возьму.,
Description,,
French,Je veux bien.,
Italian,"Sì, grazie.",
German,Ich nehm es.,
Spanish_Spain,Me lo quedaré.,
Spanish_LATAM,Me lo quedo.,
Korean,가질게요.,
Russian,I'll take it.,
Japanese,もらおう。,
Portuguese_Brazil,Vou querer.,
Chinese_Simplified,我收下了。,
Chinese_Traditional,給我吧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0132-Choice,
English_US,"Нет, спасибо.",
Description,,
French,Non merci.,
Italian,"No, grazie.",
German,"Nein, danke.",
Spanish_Spain,"No, gracias.",
Spanish_LATAM,"No, gracias.",
Korean,괜찮아요.,
Russian,No thanks.,
Japanese,いや、結構だ。,
Portuguese_Brazil,"Não, obrigada.",
Chinese_Simplified,不用了，谢谢。,
Chinese_Traditional,不用了，謝謝。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0133-Larry,
English_US,"Надеюсь, что ваша уверенность также повышена, как отражено на этом плакате.",
Description,From [0131-Choice],
French,"J'espère que ta confiance a augmenté de la même façon, comme l'indique cette affiche.",
Italian,Spero che anche la tua autostima sia aumentata come ben rappresentato in questo poster.,
German,Ich hoffe dein Selbstvertrauen wird ähnlich erhöht wie auf dem Poster zu sehen.,
Spanish_Spain,"Espero que tu confianza sea igualmente elevada, como se refleja en este cartel.",
Spanish_LATAM,"Espero que tu confianza sea igual de elevada que la mía, tal como se refleja en este afiche.",
Korean,이 포스터에 나온 것처럼 자신감이 쑥쑥 올라가시길 바랄게요.,
Russian,"I hope that your confidence is similarly elevated, as reflected in this poster.",
Japanese,あなたの自信も、このポスターと同じように右肩上がりになるといいですね。,
Portuguese_Brazil,"Espero que a sua confiança também tenha se elevado, como o pôster demonstra.",
Chinese_Simplified,希望你也能更加自信，就如同这张海报里画的一样。,
Chinese_Traditional,我希望你的信心跟這張海報一樣提升。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business2_RAW-0134-Larry,
English_US,Хорошо.,
Description,From [0132-Choice],
French,OK.,
Italian,Va bene.,
German,Okay.,
Spanish_Spain,Vale.,
Spanish_LATAM,Bien.,
Korean,알았어요.,
Russian,Okay.,
Japanese,それでは。,
Portuguese_Brazil,Tá bem.,
Chinese_Simplified,好吧。,
Chinese_Traditional,好喔。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
