Korean,"금일, 이 시각, 지역 주민이 함께 모여 {{Vreetle}} 의식을 거행합니다! 환영합니다!"
Russian,"Hereupon this day, our community gathers to conduct a {{Vreetle}} Ceremony! Congenial!"
Japanese,本日、ここに町の人々が集い、{{ヴリートル}}の儀式を行います！ 和やかに！
Portuguese_Brazil,"A partir deste dia, nossa comunidade se reúne para conduzir a Cerimônia do {{Vreetle}}! Que agradável!"
Chinese_Simplified,今时今日，大家齐聚一堂，举行{{Vreetle}}仪式！此举甚善！
Chinese_Traditional,此日此刻，我們齊聚於此，舉行{{Vreetle}}儀式！誠善也！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0378-Demon_Hunter
English_US,"Сегодняшняя церемония проводится в честь нашего особого гостя, эм... меня! Привет!"
Description,
French,"La cérémonie du jour est en l'honneur de notre invité spécial, hum… moi ! Salut !"
Italian,La cerimonia di oggi è in onore di un ospite davvero speciale… um… io!
German,"Die heutige Zeremonie soll unseren Ehrengast würdigen, ähm …mich! Hi!"
Spanish_Spain,La ceremonia de hoy es en honor a alguien muy especial... ¡yo! ¡Hola!
Spanish_LATAM,La ceremonia de hoy es en honor a alguien muy especial... ¡yo! ¡Hola!
Korean,"의식의 주인공은 오늘 귀빈으로 오신, 흠... 저입니다! 안녕하세요!"
Russian,"Today's ceremony is in honor of our special guest, um... me! Hi!"
Japanese,本日の儀式にお迎えする特別ゲストは…ええと…私です！ どうも！
Portuguese_Brazil,A cerimônia de hoje ocorre para honrar uma pessoa especial... eu! Oi!
Chinese_Simplified,今日的仪式谨为我们的特别嘉宾，呃……为我本人召开！嗨！
Chinese_Traditional,今日的儀式主角是我們的特別來賓，呃……就是我！嗨！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0379-Demon_Hunter
English_US,"Я Охотник за демонами, который помогает и содействует нуждам этой общины!"
Description,
French,Je suis l'attrape-démons qui vient en aide et répond aux besoins de cette communauté !
Italian,Sono l'acchiappa-demoni che aiuta chi ha bisogno in questa comunità!
German,"Ich bin die Dämonenfachkraft, die mit den Bedürfnissen der Gemeinde hilft!"
Spanish_Spain,¡Soy cazademonios y ayudo y asisto con las necesidades de esta comunidad!
Spanish_LATAM,¡Soy Cazademonios! ¡Ayudo y asisto con las necesidades de esta comunidad!
Korean,저는 이 지역의 고충을 해결하러 온 악령 사냥꾼입니다!
Russian,I'm the Demon Hunter who aids and assists with the needs of this community!
Japanese,私はこの町の皆さんの困り事を手助けする魔物ハンターです！
Portuguese_Brazil,Sou integrante da Ordem de Caça-Demônios que auxilia nas necessidades desta comunidade!
Chinese_Simplified,我是为本社区排忧解难的猎魔人！
Chinese_Traditional,我是一位負責協助社區需求的惡魔獵人！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0380-Alta
English_US,"Погодите, а как ваше настоящее имя?"
Description,
French,Attends… comment tu t'appelles en vrai ?
Italian,"Aspetta, qual è il tuo vero nome?"
German,"Warte mal, wie heißt du eigentlich?"
Spanish_Spain,"Un momento, ¿cómo te llamas de verdad?"
Spanish_LATAM,"Un momento, ¿cómo te llamas de verdad?"
Korean,"잠깐만요, 진짜 이름은 뭐예요?"
Russian,"Hold on, what's your actual name?"
Japanese,待った。あんたの本当の名前は？
Portuguese_Brazil,"Espera, qual é o seu nome?"
Chinese_Simplified,等等，你的真名是什么？
Chinese_Traditional,等一下，你的本名是？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0381-Demon_Hunter
English_US,"О! Э-э, ну... нам вообще-то не положено использовать свои имена, когда мы на заданиях."
Description,
French,Oh ! Euh… eh bien… on n'est pas censés utiliser nos vrais noms quand on mène une quête.
Italian,"Oh! Uh, bè... in realtà non possiamo usare i nostri nomi quando siamo in missione."
German,"Oh! Äh, naja …wir sollen unsere Namen auf unseren Aufträgen eigentlich nicht verraten."
Spanish_Spain,"¡Oh! Eh, bueno... en realidad se supone que no debemos usar nuestros nombres cuando estamos en misiones."
Spanish_LATAM,"¡Ah! Eh, bueno... en realidad, se supone que no debemos usar nuestros nombres cuando nos embarcamos en una misión."
Korean,"아! 음, 그게... 원정 다닐 때는 실명을 밝힐 수 없거든요."
Russian,"Oh! Uh, well... we're actually not supposed to use our names when we're on quests."
Japanese,おっと！ 実はですね…私たちは任務中に名乗ってはいけない決まりなのです。
Portuguese_Brazil,"Ah! Ahm, bem... não devemos usar nossos nomes quando estamos em missão."
Chinese_Simplified,哦！呃，好吧……我们出任务的时候不准用真实姓名。
Chinese_Traditional,噢！呃，好……我們在執行任務的時候不應該使用本名。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0382-Demon_Hunter
English_US,"Согласно Руководству Охотника, «Использование своего настоящего имени может быть расценено как признак эгоизма и самовлюблённости»."
Description,
French,"Selon le manuel de l'attrape-démons, ""utiliser un vrai nom est un signe d'égoïsme et d'égocentrisme""."
Italian,"Secondo il manuale, ""L'uso del nome proprio può essere visto come un segno di egoismo ed egocentrismo""."
German,Gemäß dem Dämonenjagdhandbuch „kann der Gebrauch des eigenen Namens als Zeichen von Geltungsbedürfnis und Selbstgefälligkeit gedeutet werden.
Spanish_Spain,"Según el manual del cazador, ""el uso del nombre real puede verse como un signo de egoísmo y ensimismamiento""."
Spanish_LATAM,"Según el manual de Cazademonios, «el uso del nombre real puede verse como un signo de egoísmo y ensimismamiento»."
Korean,"악령 사냥 지침서에 나와 있어요. ""실명 사용은 자기 중심주의와 자아도취로 비칠 수 있다."""
Russian,"According to the Hunter's Manual, ""Use of one's real name can be seen as a sign of egotism and self-absorption."""
Japanese,ハンターの手引に、こう書かれているのです。“本名を使うことは、うぬぼれや自己陶酔の表れと取られかねない”
Portuguese_Brazil,"De acordo com o Manual de Caça-Demônios, ""Usar seu nome real pode ser visto como um sinal de egoísmo e autocentrismo""."
Chinese_Simplified,根据《猎魔人手册》，“使用真实姓名是自负和唯我的表现”。
Chinese_Traditional,《獵人手冊》說：「使用本名會被認為是以自我為中心、目中無人。」
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0383-Demon_Hunter
English_US,"«Лучше быть известным только как Охотник за демонами, служащий общине. Ни больше ни меньше»."
Description,
French,"""Il est préférable d'être uniquement considéré comme un attrape-démons, au service de la communauté. Ni plus ni moins."""
Italian,È meglio essere visti solo come acchiappa-demoni al servizio della comunità. Né più né meno.
German,"Es ist besser, nur als Dämonenfachkraft in Diensten der Gemeinde aufzutreten. Nicht mehr, nicht weniger.“"
Spanish_Spain,"""Es mejor ser visto solo como cazademonios al servicio de la comunidad. Nada más y ni nada menos""."
Spanish_LATAM,«La presentación más aconsejable es la de Cazademonios al servicio de la comunidad. Nada más ni nada menos».
Korean,"""지역 사회를 위해 일하는 악령 사냥꾼으로만 불리는 것이 낫다. 우리는 그 이상도 이하도 아니다."""
Russian,"""It is better to be seen only as a Demon Hunter, in service of the community. No more, no less."""
Japanese,“町で奉仕する際には、ただ魔物ハンターとして見られることが望ましい。それ以上でも、以下でもなく”
Portuguese_Brazil,"""É melhor que nos percebam como Caça-Demônios, a serviço da comunidade. Apenas isso."""
Chinese_Simplified,“为服务社区时，最好单纯作为一名猎魔人出场。除此之外再无其他身份”。
Chinese_Traditional,「在為社區服務時最好僅僅被看作是惡魔獵人。除了惡魔獵人，別無其他身份。」
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0384-Demon_Hunter
English_US,"Так что да, извините."
Description,
French,"Alors, bon… je m'excuse…"
Italian,"Quindi, sono spiacente, ma non posso."
German,"Also, ja, tut mir leid."
Spanish_Spain,"Así que eso, lo siento."
Spanish_LATAM,"Así que bueno, perdón."
Korean,"그래서, 음, 죄송합니다."
Russian,"So, yeah, sorry."
Japanese,そういうことなので、すみません。
Portuguese_Brazil,"Então, sinto muito."
Chinese_Simplified,就是如此，抱歉。
Chinese_Traditional,所以，對，抱歉。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0385-Choice
English_US,Это дурацкое правило.
Description,
French,C'est une règle stupide.
Italian,È una regola stupida.
German,Das ist eine dumme Regel.
Spanish_Spain,Qué regla tan estúpida.
Spanish_LATAM,Qué regla más estúpida.
Korean,바보 같은 규칙이네요.
Russian,That's a stupid rule.
Japanese,くだらない決まりだ。
Portuguese_Brazil,Que regra mais idiota.
Chinese_Simplified,这条规矩可真蠢。
Chinese_Traditional,這規則真蠢。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0386-Choice
English_US,Это правило имеет идеальный логический смысл.
Description,
French,C'est une règle qui paraît parfaitement sensée.
Italian,Questa regola è perfettamente logica.
German,Die Regel klingt total logisch.
Spanish_Spain,Esa regla tiene perfecto sentido lógico.
Spanish_LATAM,Esa regla tiene perfecto sentido lógico.
Korean,아주 합리적인 규칙이네요.
Russian,That rule makes perfect logical sense.
Japanese,論理的な決まりだ。よく理解できる。
Portuguese_Brazil,Essa regra é perfeitamente lógica.
Chinese_Simplified,这条规矩逻辑上完全自洽。
Chinese_Traditional,這規則很有道理。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0387-Demon_Hunter
English_US,"О, эм... простите..."
Description,From [0385-Choice]
French,"Oh, hum… je m'excuse…"
Italian,"Oh, ehm... mi dispiace..."
German,"Oh, ähm … Tut mir leid …"
Spanish_Spain,"Ah, mmm... Lo siento..."
Spanish_LATAM,"Ah, eh... Perdón..."
Korean,"아, 음... 죄송합니다..."
Russian,"Oh, um... I'm sorry..."
Japanese,そう…ですか…すみません…
Portuguese_Brazil,"Ah, ahm... sinto muito..."
Chinese_Simplified,哦，呃……我很抱歉……
Chinese_Traditional,噢，呃……我很抱歉……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0388-Demon_Hunter
English_US,"Просто мне правда, правда положено придерживаться того, что мне говорит книга."
Description,
French,"Peut-être, mais je dois vraiment suivre les enseignements du manuel."
Italian,"È solo che dovrei davvero, davvero, attenermi a ciò che il manuale mi dice di fare."
German,"Es ist nur so, dass ich mich wirklich, wirklich an die Vorgaben des Buchs halten soll."
Spanish_Spain,Es solo que se supone que debo ceñirme a lo que el libro me dice que haga.
Spanish_LATAM,Lo que ocurre es que en verdad debería ceñirme a lo que el libro me dice que haga.
Korean,어쩔 수 없이 책의 내용에 완벽히 따라야 하거든요.
Russian,"It's just that I'm really, really supposed to stick to what the book tells me to do."
Japanese,ただ、手引の決まりには何があっても従わなければいけないのです。
Portuguese_Brazil,"É que, eu tenho a obrigação de seguir o que o livro dita."
Chinese_Simplified,但我真的，真的应该严格遵守书中规定。
Chinese_Traditional,我真的、真的應該遵照手冊的內容。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0389-Demon_Hunter
English_US,"Верно! Эти правила оттачивались тысячелетиями, так что они ОБЯЗАНЫ быть правильными!"
Description,"""gotta"" means ""must be""<lf>From [0386-Choice]"
French,"Bien ! Ces règles sont perfectionnées depuis des milliers d'années, alors mieux vaut qu'elles soient bonnes !"
Italian,"Infatti! Queste regole sono state perfezionate nel corso di migliaia di anni, quindi DEVONO essere per forza corrette!"
German,"Gut! Die Regeln werden seit Jahrtausenden bearbeitet, sie MÜSSEN also korrekt sein!"
Spanish_Spain,"¡Bien! Estas reglas se han perfeccionado a lo largo de miles de años, ¡así que deben ser correctas!"
Spanish_LATAM,"¡Bien! Estas reglas se han perfeccionado a lo largo de miles de años, ¡así que deben ser correctas!"
Korean,맞아요! 몇천 년에 걸쳐 다듬어진 규칙이니 틀릴 리가 없다고 생각해요!
Russian,"Good! These rules have been refined over thousands of years, so they've GOTTA be correct!"
Japanese,よかった！ 何千年にもわたって磨き上げられてきた決まりですので、すべて正しいはずです！
Portuguese_Brazil,"Bom! Essas regras foram refinadas por milhares de anos, então elas TEM QUE estar corretas!"
Chinese_Simplified,很好！这些规矩已经过了数千年的优化，所以必然绝对正确！
Chinese_Traditional,好！千年以來，這些規則屢經修改，所以一定是正確的！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0390-Demon_Hunter
English_US,"В любом случае, на чём я остановился... эм... ах да."
Description,
French,"Enfin, où en étais-je… hum… ah, oui…"
Italian,"Comunque, dov'ero... ehm... oh sì."
German,"Naja, wo war ich …ähm …ah ja."
Spanish_Spain,"En fin, por dónde iba yo... mmm... ah, sí."
Spanish_LATAM,"En fin, dónde me quedé... Mmm... Ah, sí."
Korean,"어쨌든, 어디까지 했더라... 음... 아, 맞다."
Russian,"Anyway, where was I... um... oh yes."
Japanese,さて、どこまで進めましたっけ…ああ、そうだ。
Portuguese_Brazil,"Enfim, onde eu estava... ahm... ah, sim."
Chinese_Simplified,总之，刚才说到哪了……呃……哦。
Chinese_Traditional,反正呢，我說到哪裡……呃……噢對。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0391-Demon_Hunter
English_US,"Я член Ордена Охотников за демонами, общества, которому более шести тысяч лет!! (ого! так много!)"
Description,
French,"Je suis membre de l'Ordre des attrape-démons, une société vieille de plus de six mille ans !! (Waouh, ça fait vieux !)"
Italian,"Faccio parte dell'Ordine degli Acchiappa-demoni, una società che ha più di seimila anni! (Davvero vecchia!)"
German,"Ich bin Mitglied des Dämonenaufsichtsordens, einer über sechstausend Jahre zurückreichenden Gemeinschaft! (Wow! So alt!)"
Spanish_Spain,"¡Pertenezco a la Orden de los Cazademonios, una sociedad de más de seis mil años de antigüedad! (¡Guau! ¡Qué antigua!)"
Spanish_LATAM,"¡Pertenezco a la Orden de Cazademonios, una sociedad de más de seis mil años de antigüedad! (¡Guau! ¡Qué antigua!)"
Korean,저는 6천 년 이상의 전통을 자랑하는 악령 사냥단 일원입니다! (맙소사! 정말 오래됐죠!)
Russian,"I'm a member of the Order of Demon Hunters, a society more than six thousand years old!! (wow! so old!)"
Japanese,私は6千年を超える歴史を誇る、魔物ハンター団の一員です！（わあ！ すごく古い！）
Portuguese_Brazil,"Sou integrante da Ordem de Caça-Demônios, uma sociedade com mais de sei mil anos de existência! (Nossa, que velha!)"
Chinese_Simplified,我是猎魔人教团成员，教团已有超过六千年的历史！！（哇！如此古老！）
Chinese_Traditional,吾乃惡魔獵人協會的成員，而協會的歷史超過六千年！！（哇喔！超悠久！）
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0392-Alta
English_US,"Погодите секунду, когда вы начнёте убивать демонов?? Я хочу посмотреть, как умирает демон!"
Description,
French,"Attends une seconde, quand est-ce que tu comptes te mettre à tuer des démons ?? Je veux voir un démon mourir !"
Italian,"Aspetta un attimo, quando inizierai a uccidere i demoni? Voglio vedere come li ammazzi!"
German,"Warte mal, wann fängst du eigentlich an, Dämonen abzumurksen? Ich will einen Dämonen sterben sehen!"
Spanish_Spain,"Un segundo, ¿cuándo vas a empezar a matar demonios? ¡Quiero ver morir a un demonio!"
Spanish_LATAM,"Un momento, ¿cuándo vas a empezar a matar demonios? ¡Quiero ver morir a un demonio!"
Korean,"잠깐만요, 근데 악령은 언제 죽여요? 악령 죽는 꼴 좀 보고 싶은데!"
Russian,"Hang on a second, when are you going to start killing demons?? I want to watch a demon die!"
Japanese,ちょっと待った。いつ魔物狩りが始まるんだ？ 魔物がくたばるところを見たいんだけど！
Portuguese_Brazil,"Espera um pouco aí, quando você vai começar a matar demônios?? Eu quero ver um demônio morrer!"
Chinese_Simplified,等等，你要等到什么时候才去猎杀恶魔？？我想看恶魔是怎么死的！
Chinese_Traditional,等一下，你什麼時候才要開始宰殺惡魔？？我想看到惡魔喪命！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0393-Demon_Hunter
English_US,"О, точно, ну, э-э... насчёт этого..."
Description,
French,"Ah, oui… eh bien… justement…"
Italian,"Oh, giusto, bè, uh... a proposito di questo..."
German,"Oh, ach ja, äh …was das angeht …"
Spanish_Spain,"Oh, claro, bueno, eh... en cuanto a eso..."
Spanish_LATAM,"Ah, claro, bueno, eh... En cuanto a eso..."
Korean,"아, 그렇죠. 사실... 그게 말인데요..."
Russian,"Oh, right, well, uh... about that..."
Japanese,ああ、なるほど…そのことなんですが…
Portuguese_Brazil,"Ah, certo, bem, ahm..."
Chinese_Simplified,哦，没错，呃……这个嘛……
Chinese_Traditional,噢，對，嗯，呃……關於這點……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0394-Demon_Hunter
English_US,"Я имею в виду, на самом деле в живых осталось не так уж... знаете ли... МНОГО демонов..."
Description,
French,C'est-à-dire que… il n'y a plus… tu vois… il ne reste plus beaucoup de démons en vie.
Italian,"Voglio dire, non ci sono più... sai... così tanti demoni vivi..."
German,"Ich meine, es sind nicht …naja … Es sind nicht mehr VIELE Dämonen übrig …"
Spanish_Spain,"A ver, en realidad no hay... ya sabes... Tantos demonios vivos ya..."
Spanish_LATAM,"A ver, en realidad, ya no hay... bueno... tantos demonios vivos ya..."
Korean,그러니까... 요즘은... 악령이 그렇게 많이 살아있진 않아요...
Russian,"I mean, there aren't really... y'know... THAT many demons alive anymore..."
Japanese,実を言うと…その…今でも生き長らえている魔物は…さほど多くないのです…
Portuguese_Brazil,"Bem, não existem... sabe... TANTOS demônios vivos mais..."
Chinese_Simplified,我是说，已经没有多少了……你知道的……世界上已经没有多少恶魔了……
Chinese_Traditional,我是說……其實……你知道的……活著的惡魔已經不多了……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0395-Demon_Hunter
English_US,"...мы вроде как, я имею в виду... уже убили почти всех из них..."
Description,
French,… c'est qu'on les a… presque tous déjà tués…
Italian,"… in un certo senso, voglio dire... li abbiamo già uccisi quasi tutti..."
German,…Wir haben sie …schon fast alle getötet …
Spanish_Spain,"Nosotros, quiero decir... ya los hemos matado a casi todos..."
Spanish_LATAM,"Digo, ya los... Ya los matamos a casi todos..."
Korean,"...저희가, 음... 이미 거의 다 죽였거든요..."
Russian,"...we kinda, I mean... killed almost all of them already..."
Japanese,…というのも、私たちが…ほとんど狩り尽くしてしまったので…
Portuguese_Brazil,"A gente meio que, tipo... já matou quase todos eles...."
Chinese_Simplified,……我们，差不多……已经把恶魔杀光了……
Chinese_Traditional,……我們差不多……快要殺光所有惡魔了……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0396-Demon_Hunter
English_US,...но разве это не свидетельство безжалостной эффективности Ордена Охотников за демонами!?
Description,
French,… mais n'est-ce pas là une preuve de l'impitoyable efficacité de l'Ordre des attrape-démons ?
Italian,… a testimonianza della spietata efficienza dell'Ordine degli Acchiappa-demoni!
German,…Aber ist das nicht Beweis genug für die gnadenlose Effizienz des Dämonenaufsichtsordens?!
Spanish_Spain,Pero ¿¡no es eso un testimonio de la despiadada eficiencia de la Orden de los Cazademonios!?
Spanish_LATAM,¡¿No crees que eso sirve como testimonio fiel de la eficiencia implacable de la Orden de Cazademonios?!
Korean,...하지만 그거야말로 우리 악령 사냥단이 일을 잘한다는 증거 아닐까요!?
Russian,...but isn't that a testament to the ruthless efficiency of the Order of Demon Hunters!?
Japanese,…でもそれこそが、魔物ハンター団の容赦ない仕事ぶりの証しではありませんか？！
Portuguese_Brazil,Mas não seria essa uma prova da eficiência impiedosa da Ordem de Caça-Demônios!?
Chinese_Simplified,……但这不恰恰证明了猎魔人教团的冷酷高效吗！？
Chinese_Traditional,……但這不就顯示了惡魔獵人協會有多冷酷、多有效率嗎？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0397-Alta
English_US,Но тогда почему вы здесь??
Description,
French,"Mais alors, qu'est-ce que tu fais ici ?"
Italian,Ma allora perché sei qui?
German,Aber warum bist du dann hier?
Spanish_Spain,¿Pero entonces qué haces aquí?
Spanish_LATAM,¡¿Pero entonces qué haces aquí?!
Korean,근데 그럼 여긴 왜 왔어요??
Russian,But then why are you here??
Japanese,でも、だったら何をしに来たんだ？
Portuguese_Brazil,"Mas então, por que você está aqui??"
Chinese_Simplified,那为何你会在这里？？
Chinese_Traditional,那你在這裡做什麼？？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0398-Demon_Hunter
English_US,"О, эм, ну... раз уж демонов осталось так мало, Охотникам за демонами пришлось начать искать другие способы помогать."
Description,
French,"Ah… hum… eh bien, comme il ne reste presque plus de démons à tuer, les attrape-démons ont été obligés de se reconvertir."
Italian,"Oh, um, bè... dato che sono rimasti così pochi demoni da uccidere, gli acchiappa-demoni hanno dovuto iniziare a trovare altri modi per aiutare."
German,"Oh, ähm …Weil es nur noch so wenige Dämonen zu töten gibt, hat die Dämonenaufsicht angefangen, andere Arten der Hilfe anzubieten."
Spanish_Spain,"Eh, bueno... ya que quedan tan pocos demonios que matar, los cazademonios tuvimos que empezar a encontrar otras formas de ayudar."
Spanish_LATAM,"Eh, bueno... Debido a que quedan tan pocos demonios que matar, el resto de Cazademonios y yo tuvimos que empezar a encontrar otras formas de ayudar."
Korean,"아, 음, 그건... 악령이 워낙 별로 남아 있지 않다 보니, 악령 사냥꾼도 다른 방법으로 도울 길을 찾아야 했거든요."
Russian,"Oh, um, well... since there are so few demons left to kill, Demon Hunters had to start finding other ways to help."
Japanese,ああ、それは…倒す獲物がほとんど残っていないので、魔物ハンターは人助けができる他の方法を探し始めたのです。
Portuguese_Brazil,"Ah, ahm, bem... como existem tão poucos demônios para matar, quem integra a Ordem de Caça-Demônios começou a encontrar outras formas de ajudar."
Chinese_Simplified,哦，呃……因为已经没什么恶魔要杀了，猎魔人已经开始另辟其他助人之法。
Chinese_Traditional,噢，呃，嗯……因為要殺的惡魔所剩無幾，惡魔獵人就要想出其他協助方式。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0399-Demon_Hunter
English_US,"Знаете, типа помогать по хозяйству, заниматься социальной работой, всё в таком духе."
Description,
French,"Tu comprends… comme en aidant les gens dans la communauté, à faire du travail social, ce genre de choses…"
Italian,"Sai, come dare una mano alle persone della comunità, lavorare nel campo sociale, quel genere di cose."
German,"Du weißt schon, Gemeindehilfe, Sozialarbeit, so was."
Spanish_Spain,"Ya sabes, como ayudar en la comunidad, hacer trabajo social, ese tipo de cosas."
Spanish_LATAM,"Ya sabes, como ayudar en la comunidad, hacer trabajo social, ese tipo de cosas."
Korean,그러니까 지역 사회를 다니며 이것저것 도와주면서 사회 복지 활동 같은 걸 하는 거죠.
Russian,"Y'know, like helping out around the community, doing social work, that sort of thing."
Japanese,ほら、町の人々をお手伝いしたり、困っている人を支えたり。そういったことです。
Portuguese_Brazil,"Sabe, tipo, ajudar na comunidade, fazendo trabalho social, esse tipo de coisa."
Chinese_Simplified,你知道的，像为社区提供帮助、做做社工之类的事情。
Chinese_Traditional,你知道的，像是在社區中到處幫忙，做一些社會工作，之類的。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0400-Demon_Hunter
English_US,"В наши дни гражданские беспорядки доставляют людям гораздо больше проблем, чем демоны, по статистике."
Description,
French,"De nos jours, les troubles civils posent bien plus de problèmes que les démons, statistiquement parlant."
Italian,"Al giorno d’oggi, i disordini civici causano molti più problemi alle persone rispetto ai demoni, statisticamente parlando."
German,"Heutzutage sorgen unzufriedene Bürger für viel mehr Probleme als Dämonen, rein statistisch."
Spanish_Spain,"En la actualidad, el malestar cívico causa muchos más problemas a la gente que los demonios, estadísticamente hablando."
Spanish_LATAM,"En la actualidad, la agitación cívica causa muchos más problemas a la gente que los demonios, según las estadísticas."
Korean,통계적으로 볼 때 요즘은 악령보다 시민들의 소요 사태가 훨씬 많은 문제를 일으키고 있어요.
Russian,"These days, civic unrest causes far more problems for people than demons do, statistically speaking."
Japanese,統計的に見ると、最近は魔物よりも、市民の不安によって引き起こされる問題のほうが多いのです。
Portuguese_Brazil,"Hoje em dia, a agitação civil causa muito mais problemas para as pessoas que demônios, estatisticamente falando."
Chinese_Simplified,据科学统计，这年头，民间动乱带来的问题要比恶魔造成的问题严重得多。
Chinese_Traditional,在這個時代，就數量而言，社會動盪對人們造成的問題比惡魔還多呢。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0401-Demon_Hunter
English_US,"Так что, знаете... именно здесь мы можем оказать влияние. Статистически."
Description,
French,"Alors tu vois… c'est là qu'on peut se rendre utiles, statistiquement."
Italian,"Quindi, sai... è lì che possiamo fare la differenza. Almeno a livello statistico."
German,"Und deshalb … sind wir da, wo wir einen Unterschied ausmachen. Rein statistisch."
Spanish_Spain,"Así que, eso... ahí es donde podemos ayudar. Estadísticamente."
Spanish_LATAM,"Así que bueno, eso... Ahí es donde podemos ayudar. Según las estadísticas."
Korean,"뭐, 그래서... 그 부분에서 실력을 발휘하려는 거예요. 통계에 따라서요."
Russian,"So, you know... it's where we can make an impact. Statistically."
Japanese,ですから…その方面なら活躍できるのではないかと。統計的に。
Portuguese_Brazil,"Então, sabe... é aí que podemos causar maior impacto. Estatisticamente."
Chinese_Simplified,所以……唯有着眼于此，我们方可一展身手。据科学统计。
Chinese_Traditional,所以，你懂的……這就是我們可以施力的地方。從數據上來說啦。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0402-Choice
English_US,Или вы могли бы просто перестать называть себя Охотниками за демонами.
Description,
French,Vous pourriez aussi arrêter de vous faire appeler attrape-démons.
Italian,Oppure potreste semplicemente smettere di chiamarvi acchiappa-demoni.
German,"Oder ihr könntet aufhören, euch Dämonenaufsicht zu nennen."
Spanish_Spain,Pues entonces podrías dejar de llamaros cazademonios.
Spanish_LATAM,Otra opción es que quizás podrían dejar de llamarse Cazademonios.
Korean,"그럼, 악령 사냥꾼이라는 직함은 내려놔야죠."
Russian,Or you could just stop calling yourselves Demon Hunters.
Japanese,というか、魔物ハンターを名乗るのをやめればいい。
Portuguese_Brazil,Ou vocês poderiam parar de se chamar de Caça-Demônios.
Chinese_Simplified,或者你们也可以不再自称为猎魔人。
Chinese_Traditional,或者，你們可以不要再自稱惡魔獵人啊。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0403-Choice
English_US,А как насчёт того оружия у вас на поясе?
Description,
French,Et ces armes à ta ceinture ?
Italian,Che mi dici delle armi appese alla tua cintura?
German,Was ist mit den Waffen an deinem Gürtel?
Spanish_Spain,¿Y esas armas que llevas en el cinturón?
Spanish_LATAM,¿Y esas armas que llevas en el cinturón?
Korean,허리에 찬 무기는 뭔데요?
Russian,What about those weapons on your belt?
Japanese,じゃあ、ベルトに提げてる武器は何なんだ？
Portuguese_Brazil,E essas armas aí no seu cinto?
Chinese_Simplified,你带子上的武器是怎么回事？
Chinese_Traditional,那你們腰帶上的武器呢？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0404-Demon_Hunter
English_US,"Что?? Нет!! Вы хоть знаете, какая богатая история у Ордена Охотников за демонами?! Ни за что!"
Description,From [0402-Choice]
French,Quoi ?? Non !! L'Ordre des attrape-démons a beaucoup trop d'importance historique ! Pas question !!
Italian,Che cosa? No! Sai quanta storia ha l'Ordine degli Acchiappa-demoni?! È fuori questione!
German,"Was? Nein! Hast du eine Ahnung, wie alt die Traditionen des Dämonenaufsichtsordens sind? Niemals!"
Spanish_Spain,¿¿Qué?? ¡¡No!! ¿Sabes cuánta historia tiene la Orden de los Cazademonios? ¡De ninguna manera!
Spanish_LATAM,¡¿Qué?! ¡No! ¡¿Sabes cuánta historia tiene la Orden de Cazademonios?! ¡De ninguna manera!
